pokemon_id,pokemon_name,base_attack,base_defense,base_stamina,tipo,subtipo,imagen
577,Solosis,170,83,128,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/64/latest/20230319132709/Solosis_icono_HOME.png/48px-Solosis_icono_HOME.png
578,Duosion,208,103,163,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a8/latest/20230319131432/Duosion_icono_HOME.png/48px-Duosion_icono_HOME.png
579,Reuniclus,214,148,242,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8e/latest/20230319131613/Reuniclus_icono_HOME.png/48px-Reuniclus_icono_HOME.png
580,Ducklett,84,96,158,Water,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6f/latest/20230917181231/Ducklett_icono_HOME.png/48px-Ducklett_icono_HOME.png
581,Swanna,182,132,181,Water,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/03/latest/20230917181304/Swanna_icono_HOME.png/48px-Swanna_icono_HOME.png
582,Vanillite,118,106,113,Ice,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/07/latest/20230319132430/Vanillite_icono_HOME.png/48px-Vanillite_icono_HOME.png
583,Vanillish,151,138,139,Ice,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/95/latest/20230319125054/Vanillish_icono_HOME.png/48px-Vanillish_icono_HOME.png
584,Vanilluxe,218,184,174,Ice,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/04/latest/20230319125548/Vanilluxe_icono_HOME.png/48px-Vanilluxe_icono_HOME.png
585,Deerling,115,100,155,Normal,Grass,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b4/latest/20230319130018/Deerling_primavera_icono_HOME.png/48px-Deerling_primavera_icono_HOME.png
586,Sawsbuck,198,146,190,Normal,Grass,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a3/latest/20230319132828/Sawsbuck_primavera_icono_HOME.png/48px-Sawsbuck_primavera_icono_HOME.png
587,Emolga,158,127,146,Electric,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/25/latest/20230319131130/Emolga_icono_HOME.png/48px-Emolga_icono_HOME.png
588,Karrablast,137,87,137,Bug,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/ed/latest/20230319125835/Karrablast_icono_HOME.png/48px-Karrablast_icono_HOME.png
589,Escavalier,223,187,172,Bug,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/81/latest/20230319130541/Escavalier_icono_HOME.png/48px-Escavalier_icono_HOME.png
590,Foongus,97,91,170,Grass,Poison,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/19/latest/20230319132044/Foongus_icono_HOME.png/48px-Foongus_icono_HOME.png
591,Amoonguss,155,139,249,Grass,Poison,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3f/latest/20230319132541/Amoonguss_icono_HOME.png/48px-Amoonguss_icono_HOME.png
592,Frillish,115,134,146,Water,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/95/latest/20230319125713/Frillish_icono_HOME.png/48px-Frillish_icono_HOME.png
593,Jellicent,159,178,225,Water,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/ea/latest/20230319131407/Jellicent_icono_HOME.png/48px-Jellicent_icono_HOME.png
594,Alomomola,138,131,338,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6b/latest/20230319132144/Alomomola_icono_HOME.png/48px-Alomomola_icono_HOME.png
595,Joltik,110,98,137,Bug,Electric,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/73/latest/20230319130754/Joltik_icono_HOME.png/48px-Joltik_icono_HOME.png
596,Galvantula,201,128,172,Bug,Electric,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8b/latest/20230319130158/Galvantula_icono_HOME.png/48px-Galvantula_icono_HOME.png
597,Ferroseed,82,155,127,Grass,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/c5/latest/20230319131118/Ferroseed_icono_HOME.png/48px-Ferroseed_icono_HOME.png
598,Ferrothorn,158,223,179,Grass,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/c3/latest/20230319125506/Ferrothorn_icono_HOME.png/48px-Ferrothorn_icono_HOME.png
599,Klink,98,121,120,Steel,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/45/latest/20230319130650/Klink_icono_HOME.png/48px-Klink_icono_HOME.png
600,Klang,150,174,155,Steel,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a3/latest/20230319131928/Klang_icono_HOME.png/48px-Klang_icono_HOME.png
601,Klinklang,199,214,155,Steel,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f8/latest/20230319132514/Klinklang_icono_HOME.png/48px-Klinklang_icono_HOME.png
602,Tynamo,105,78,111,Electric,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/2c/latest/20230319131812/Tynamo_icono_HOME.png/48px-Tynamo_icono_HOME.png
603,Eelektrik,156,130,163,Electric,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/c2/latest/20230319124312/Eelektrik_icono_HOME.png/48px-Eelektrik_icono_HOME.png
604,Eelektross,217,152,198,Electric,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/ce/latest/20230319132646/Eelektross_icono_HOME.png/48px-Eelektross_icono_HOME.png
605,Elgyem,148,100,146,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f0/latest/20230319124803/Elgyem_icono_HOME.png/48px-Elgyem_icono_HOME.png
606,Beheeyem,221,163,181,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/01/latest/20230319125641/Beheeyem_icono_HOME.png/48px-Beheeyem_icono_HOME.png
607,Litwick,108,98,137,Ghost,Fire,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b0/latest/20230917181254/Litwick_icono_HOME.png/48px-Litwick_icono_HOME.png
608,Lampent,169,115,155,Ghost,Fire,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/53/latest/20230319125114/Lampent_icono_HOME.png/48px-Lampent_icono_HOME.png
609,Chandelure,271,182,155,Ghost,Fire,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/61/latest/20230319125630/Chandelure_icono_HOME.png/48px-Chandelure_icono_HOME.png
610,Axew,154,101,130,Dragon,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e6/latest/20230319131240/Axew_icono_HOME.png/48px-Axew_icono_HOME.png
611,Fraxure,212,123,165,Dragon,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/0f/latest/20230319132149/Fraxure_icono_HOME.png/48px-Fraxure_icono_HOME.png
612,Haxorus,284,172,183,Dragon,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/09/latest/20230319131647/Haxorus_icono_HOME.png/48px-Haxorus_icono_HOME.png
613,Cubchoo,128,74,146,Ice,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/71/latest/20230319130703/Cubchoo_icono_HOME.png/48px-Cubchoo_icono_HOME.png
614,Beartic,233,152,216,Ice,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/43/latest/20230319131755/Beartic_icono_HOME.png/48px-Beartic_icono_HOME.png
615,Cryogonal,190,218,190,Ice,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b7/latest/20230319131959/Cryogonal_icono_HOME.png/48px-Cryogonal_icono_HOME.png
616,Shelmet,72,140,137,Bug,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8b/latest/20230319124254/Shelmet_icono_HOME.png/48px-Shelmet_icono_HOME.png
617,Accelgor,220,120,190,Bug,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/36/latest/20230319125137/Accelgor_icono_HOME.png/48px-Accelgor_icono_HOME.png
618,Stunfisk,144,171,240,Ground,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8c/latest/20230319132508/Stunfisk_icono_HOME.png/48px-Stunfisk_icono_HOME.png
619,Mienfoo,160,98,128,Fighting,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/1f/latest/20230319125516/Mienfoo_icono_HOME.png/48px-Mienfoo_icono_HOME.png
620,Mienshao,258,127,163,Fighting,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/75/latest/20230917181240/Mienshao_icono_HOME.png/48px-Mienshao_icono_HOME.png
621,Druddigon,213,170,184,Dragon,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/72/latest/20230319131839/Druddigon_icono_HOME.png/48px-Druddigon_icono_HOME.png
622,Golett,127,92,153,Ground,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/50/latest/20230319125544/Golett_icono_HOME.png/48px-Golett_icono_HOME.png
623,Golurk,222,154,205,Ground,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/5d/latest/20230319131141/Golurk_icono_HOME.png/48px-Golurk_icono_HOME.png
624,Pawniard,154,114,128,Dark,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/82/latest/20230319124457/Pawniard_icono_HOME.png/48px-Pawniard_icono_HOME.png
625,Bisharp,232,176,163,Dark,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/47/latest/20230319124643/Bisharp_icono_HOME.png/48px-Bisharp_icono_HOME.png
626,Bouffalant,195,182,216,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/22/latest/20230319131605/Bouffalant_icono_HOME.png/48px-Bouffalant_icono_HOME.png
627,Rufflet,150,97,172,Normal,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/ef/latest/20230319131830/Rufflet_icono_HOME.png/48px-Rufflet_icono_HOME.png
628,Braviary,213,137,242,Psychic,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/08/latest/20230319125901/Braviary_icono_HOME.png/48px-Braviary_icono_HOME.png
629,Vullaby,105,139,172,Dark,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/70/latest/20230319132353/Vullaby_icono_HOME.png/48px-Vullaby_icono_HOME.png
630,Mandibuzz,129,205,242,Dark,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/9d/latest/20230319130625/Mandibuzz_icono_HOME.png/48px-Mandibuzz_icono_HOME.png
631,Heatmor,204,129,198,Fire,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/fb/latest/20230319125643/Heatmor_icono_HOME.png/48px-Heatmor_icono_HOME.png
632,Durant,217,188,151,Bug,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6e/latest/20230319131835/Durant_icono_HOME.png/48px-Durant_icono_HOME.png
633,Deino,116,93,141,Dark,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/44/latest/20230319131247/Deino_icono_HOME.png/48px-Deino_icono_HOME.png
634,Zweilous,159,135,176,Dark,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/82/latest/20230319131650/Zweilous_icono_HOME.png/48px-Zweilous_icono_HOME.png
635,Hydreigon,256,188,211,Dark,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/2a/latest/20230319132203/Hydreigon_icono_HOME.png/48px-Hydreigon_icono_HOME.png
636,Larvesta,156,107,146,Bug,Fire,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/ed/latest/20230319130604/Larvesta_icono_HOME.png/48px-Larvesta_icono_HOME.png
637,Volcarona,264,189,198,Bug,Fire,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/ef/latest/20230319130701/Volcarona_icono_HOME.png/48px-Volcarona_icono_HOME.png
638,Cobalion,192,229,209,Steel,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/75/latest/20230319130826/Cobalion_icono_HOME.png/48px-Cobalion_icono_HOME.png
639,Terrakion,260,192,209,Rock,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/06/latest/20230319124758/Terrakion_icono_HOME.png/48px-Terrakion_icono_HOME.png
640,Virizion,192,229,209,Grass,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a8/latest/20230319125101/Virizion_icono_HOME.png/48px-Virizion_icono_HOME.png
641,Tornadus,266,164,188,Flying,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/1b/latest/20230319124315/Tornadus_avatar_icono_HOME.png/48px-Tornadus_avatar_icono_HOME.png
642,Thundurus,266,164,188,Electric,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8b/latest/20230319124809/Thundurus_avatar_icono_HOME.png/48px-Thundurus_avatar_icono_HOME.png
643,Reshiram,275,211,205,Dragon,Fire,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/1e/latest/20230319132351/Reshiram_icono_HOME.png/48px-Reshiram_icono_HOME.png
644,Zekrom,275,211,205,Dragon,Electric,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/0d/latest/20231230143604/Zekrom_icono_HOME.png/48px-Zekrom_icono_HOME.png
645,Landorus,261,182,205,Ground,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/4e/latest/20230319131634/Landorus_avatar_icono_HOME.png/48px-Landorus_avatar_icono_HOME.png
646,Kyurem,310,183,245,Dragon,Ice,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e4/latest/20230319125402/Kyurem_icono_HOME.png/48px-Kyurem_icono_HOME.png
647,Keldeo,260,192,209,Water,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/c8/latest/20231230143524/Keldeo_habitual_icono_HOME.png/48px-Keldeo_habitual_icono_HOME.png
648,Meloetta,250,225,225,Normal,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/2f/latest/20230319125504/Meloetta_l%C3%ADrica_icono_HOME.png/48px-Meloetta_l%C3%ADrica_icono_HOME.png
649,Genesect,252,199,174,Bug,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/53/latest/20230319125256/Genesect_icono_HOME.png/48px-Genesect_icono_HOME.png
650,Chespin,110,106,148,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/ee/latest/20230319130456/Chespin_icono_HOME.png/48px-Chespin_icono_HOME.png
651,Quilladin,146,156,156,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/23/latest/20230319131050/Quilladin_icono_HOME.png/48px-Quilladin_icono_HOME.png
652,Chesnaught,201,204,204,Grass,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6c/latest/20230319125203/Chesnaught_icono_HOME.png/48px-Chesnaught_icono_HOME.png
653,Fennekin,116,102,120,Fire,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/67/latest/20230319131907/Fennekin_icono_HOME.png/48px-Fennekin_icono_HOME.png
654,Braixen,171,130,153,Fire,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/1c/latest/20230319131525/Braixen_icono_HOME.png/48px-Braixen_icono_HOME.png
655,Delphox,230,189,181,Fire,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/1c/latest/20230319124523/Delphox_icono_HOME.png/48px-Delphox_icono_HOME.png
656,Froakie,122,84,121,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/4c/latest/20230319132218/Froakie_icono_HOME.png/48px-Froakie_icono_HOME.png
657,Frogadier,168,114,144,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/29/latest/20230319124837/Frogadier_icono_HOME.png/48px-Frogadier_icono_HOME.png
658,Greninja,223,152,176,Water,Dark,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/19/latest/20230319125048/Greninja_icono_HOME.png/48px-Greninja_icono_HOME.png
659,Bunnelby,68,72,116,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/0b/latest/20230319130804/Bunnelby_icono_HOME.png/48px-Bunnelby_icono_HOME.png
660,Diggersby,112,155,198,Normal,Ground,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b1/latest/20230319125131/Diggersby_icono_HOME.png/48px-Diggersby_icono_HOME.png
661,Fletchling,95,80,128,Normal,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/41/latest/20230319130938/Fletchling_icono_HOME.png/48px-Fletchling_icono_HOME.png
662,Fletchinder,145,110,158,Fire,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/78/latest/20230319124621/Fletchinder_icono_HOME.png/48px-Fletchinder_icono_HOME.png
663,Talonflame,176,155,186,Fire,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/2d/latest/20230319125016/Talonflame_icono_HOME.png/48px-Talonflame_icono_HOME.png
664,Scatterbug,63,63,116,Bug,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/25/latest/20230319130504/Scatterbug_icono_HOME.png/48px-Scatterbug_icono_HOME.png
665,Spewpa,48,89,128,Bug,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/70/latest/20230319130530/Spewpa_icono_HOME.png/48px-Spewpa_icono_HOME.png
666,Vivillon,176,103,190,Bug,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/cb/latest/20230319131603/Vivillon_floral_icono_HOME.png/48px-Vivillon_floral_icono_HOME.png
667,Litleo,139,112,158,Fire,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/74/latest/20230319125336/Litleo_icono_HOME.png/48px-Litleo_icono_HOME.png
668,Pyroar,221,149,200,Fire,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f1/latest/20230319132214/Pyroar_icono_HOME.png/48px-Pyroar_icono_HOME.png
669,Flabebe,108,120,127,Fairy,Null,Null
670,Floette,136,151,144,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/dd/latest/20230319131430/Floette_roja_icono_HOME.png/48px-Floette_roja_icono_HOME.png
671,Florges,212,244,186,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/95/latest/20230319125851/Florges_roja_icono_HOME.png/48px-Florges_roja_icono_HOME.png
672,Skiddo,123,102,165,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d7/latest/20230319125334/Skiddo_icono_HOME.png/48px-Skiddo_icono_HOME.png
673,Gogoat,196,146,265,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/4c/latest/20230319125357/Gogoat_icono_HOME.png/48px-Gogoat_icono_HOME.png
674,Pancham,145,107,167,Fighting,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/ce/latest/20230319131434/Pancham_icono_HOME.png/48px-Pancham_icono_HOME.png
675,Pangoro,226,146,216,Fighting,Dark,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/89/latest/20230319130020/Pangoro_icono_HOME.png/48px-Pangoro_icono_HOME.png
676,Furfrou,164,167,181,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/77/latest/20230319131534/Furfrou_icono_HOME.png/48px-Furfrou_icono_HOME.png
677,Espurr,120,114,158,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/75/latest/20230319130135/Espurr_icono_HOME.png/48px-Espurr_icono_HOME.png
678,Meowstic,166,167,179,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d7/latest/20230319130038/Meowstic_icono_HOME.png/48px-Meowstic_icono_HOME.png
679,Honedge,0,0,0,Steel,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/4f/latest/20230319132449/Honedge_icono_HOME.png/48px-Honedge_icono_HOME.png
680,Doublade,0,0,0,Steel,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3e/latest/20230319130057/Doublade_icono_HOME.png/48px-Doublade_icono_HOME.png
681,Aegislash,0,0,0,Steel,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f2/latest/20230319130334/Aegislash_escudo_icono_HOME.png/48px-Aegislash_escudo_icono_HOME.png
682,Spritzee,110,113,186,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/72/latest/20230319130243/Spritzee_icono_HOME.png/48px-Spritzee_icono_HOME.png
683,Aromatisse,173,150,226,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3f/latest/20230319125734/Aromatisse_icono_HOME.png/48px-Aromatisse_icono_HOME.png
684,Swirlix,109,119,158,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/fd/latest/20230319130646/Swirlix_icono_HOME.png/48px-Swirlix_icono_HOME.png
685,Slurpuff,168,163,193,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6c/latest/20230319125013/Slurpuff_icono_HOME.png/48px-Slurpuff_icono_HOME.png
686,Inkay,98,95,142,Dark,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/78/latest/20230319132552/Inkay_icono_HOME.png/48px-Inkay_icono_HOME.png
687,Malamar,177,165,200,Dark,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/78/latest/20230319125440/Malamar_icono_HOME.png/48px-Malamar_icono_HOME.png
688,Binacle,96,120,123,Rock,Water,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/82/latest/20230319124732/Binacle_icono_HOME.png/48px-Binacle_icono_HOME.png
689,Barbaracle,194,205,176,Rock,Water,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/11/latest/20230319131936/Barbaracle_icono_HOME.png/48px-Barbaracle_icono_HOME.png
690,Skrelp,109,109,137,Poison,Water,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/bb/latest/20230319125647/Skrelp_icono_HOME.png/48px-Skrelp_icono_HOME.png
691,Dragalge,177,207,163,Poison,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/29/latest/20230319130258/Dragalge_icono_HOME.png/48px-Dragalge_icono_HOME.png
692,Clauncher,108,117,137,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/2a/latest/20230319124420/Clauncher_icono_HOME.png/48px-Clauncher_icono_HOME.png
693,Clawitzer,221,171,174,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8e/latest/20230319132153/Clawitzer_icono_HOME.png/48px-Clawitzer_icono_HOME.png
694,Helioptile,115,78,127,Electric,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/13/latest/20230319130137/Helioptile_icono_HOME.png/48px-Helioptile_icono_HOME.png
695,Heliolisk,219,168,158,Electric,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/71/latest/20230319125622/Heliolisk_icono_HOME.png/48px-Heliolisk_icono_HOME.png
696,Tyrunt,158,123,151,Rock,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f7/latest/20230319125915/Tyrunt_icono_HOME.png/48px-Tyrunt_icono_HOME.png
697,Tyrantrum,227,191,193,Rock,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/17/latest/20230319130215/Tyrantrum_icono_HOME.png/48px-Tyrantrum_icono_HOME.png
698,Amaura,124,109,184,Rock,Ice,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/92/latest/20230319125127/Amaura_icono_HOME.png/48px-Amaura_icono_HOME.png
699,Aurorus,186,163,265,Rock,Ice,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/64/latest/20230319125753/Aurorus_icono_HOME.png/48px-Aurorus_icono_HOME.png
700,Sylveon,203,205,216,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/4a/latest/20230319124235/Sylveon_icono_HOME.png/48px-Sylveon_icono_HOME.png
701,Hawlucha,195,153,186,Fighting,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/36/latest/20230319130206/Hawlucha_icono_HOME.png/48px-Hawlucha_icono_HOME.png
702,Dedenne,164,134,167,Electric,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/7c/latest/20230319130606/Dedenne_icono_HOME.png/48px-Dedenne_icono_HOME.png
703,Carbink,95,285,137,Rock,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/65/latest/20230319131037/Carbink_icono_HOME.png/48px-Carbink_icono_HOME.png
704,Goomy,101,112,128,Dragon,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/92/latest/20230319131314/Goomy_icono_HOME.png/48px-Goomy_icono_HOME.png
705,Sliggoo,159,176,169,Dragon,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/9f/latest/20230319131422/Sliggoo_icono_HOME.png/48px-Sliggoo_icono_HOME.png
706,Goodra,220,242,207,Dragon,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6e/latest/20230319131757/Goodra_icono_HOME.png/48px-Goodra_icono_HOME.png
707,Klefki,160,179,149,Steel,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/96/latest/20230319131458/Klefki_icono_HOME.png/48px-Klefki_icono_HOME.png
708,Phantump,125,103,125,Ghost,Grass,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/7c/latest/20230319125838/Phantump_icono_HOME.png/48px-Phantump_icono_HOME.png
709,Trevenant,201,154,198,Ghost,Grass,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/c1/latest/20230319125029/Trevenant_icono_HOME.png/48px-Trevenant_icono_HOME.png
710,Pumpkaboo,121,123,135,Ghost,Grass,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/23/latest/20230319132800/Pumpkaboo_normal_icono_HOME.png/48px-Pumpkaboo_normal_icono_HOME.png
711,Gourgeist,175,213,163,Ghost,Grass,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d3/latest/20230319132151/Gourgeist_mediana_icono_HOME.png/48px-Gourgeist_mediana_icono_HOME.png
712,Bergmite,117,120,146,Ice,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/14/latest/20230319130323/Bergmite_icono_HOME.png/48px-Bergmite_icono_HOME.png
713,Avalugg,214,238,216,Ice,Rock,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/48/latest/20230319132128/Avalugg_icono_HOME.png/48px-Avalugg_icono_HOME.png
714,Noibat,83,73,120,Flying,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e0/latest/20230319132126/Noibat_icono_HOME.png/48px-Noibat_icono_HOME.png
715,Noivern,205,175,198,Flying,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/81/latest/20230319130418/Noivern_icono_HOME.png/48px-Noivern_icono_HOME.png
716,Xerneas,250,185,246,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/31/latest/20230319132550/Xerneas_relajada_icono_HOME.png/48px-Xerneas_relajada_icono_HOME.png
717,Yveltal,250,185,246,Dark,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6e/latest/20230319131702/Yveltal_icono_HOME.png/48px-Yveltal_icono_HOME.png
718,Zygarde,184,207,389,Dragon,Ground,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e0/latest/20230319131116/Zygarde_al_10%25_icono_HOME.png/48px-Zygarde_al_10%25_icono_HOME.png
719,Diancie,190,285,137,Rock,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/1c/latest/20230319125254/Diancie_icono_HOME.png/48px-Diancie_icono_HOME.png
